CommentTextDisplay	cleanComment	Sentiment
if I could master my everyday life like that, I would have more time for cooler things in life ^^ guys, I don't want to know how much you tried in total. respect👍🏻	could master everyday life like would time cooler thing life guy dont want know much tri total respect	1
Mr.Beast has left the chat	mrbeast left chat	0
Dude perfect will you look up cloud sisters  they only have two you tube shorts but we like doing trick shots two we want you to notice us please just give us a chance please we’re just kids	dude perfect look cloud sister two tube short like trick shot two want notic us pleas give us chanc pleas kid	1
4:10 sounds like a really stupid R.L. Stine Goosebumps book title	410 sound like realli stupid rl stine goosebump book titl	0
That is not the World Record	world record	0
Do they eat all the Pringles first course if not I'm ensuring	eat pringl first cours im ensur	1
50th time watching this	50th time watch	0
They need to fo more of these	need fo	0
What people really think about the video:  OMG THAT WAS AWESOME I GOTA TRY THOSE!!    What they comment:  Ehh this cancer, Also you're late on the trend.... jesus.	peopl realli think video omg awesom gota tri comment ehh cancer also your late trend jesu	1
How try's they need ?😂	tri need	0
My fav is all of them	fav	0
same as most worst	worst	-1
I clicked cause I thought there was no fucking way he could stick that paper towel	click caus thought fuck way could stick paper towel	-1
Can you giveaway remote control cars	giveaway remot control car	0
Dp has there own genre of music Dp genre...	dp genr music dp genr	0
Have you gone out hunting yet this year yet	gone hunt yet year yet	0
Why Cody always say ninja star	codi alway say ninja star	0
Come to my house	come hous	0
running tricks shot	run trick shot	0
Wow today u subbed and I saw a tones of cool stunts dudes	wow today u sub saw tone cool stunt dude	1
It's high to low B)	high low b	0
These guys must be amazing at soccer because the are the shittiest winners.  Also they do their shitty after every god damn shot and its annoying as fuck.  Sidenote, I wonder how many takes it took to make this video because it has got to be in the hundreds.	guy must amaz soccer shittiest winner also shitti everi god damn shot annoy fuck sidenot wonder mani take took make video got hundr	-1
low to high and high to low	low high high low	0
If they are best click like	best click like	1
Very entertaining !	entertain	1
Why do they over celebrate?	celebr	1
I wonder how many attempts it took them to do the intro	wonder mani attempt took intro	0
Both of course	cours	0
They need to do a sequel to this	need sequel	0
do something with golf balls and baseball bats	someth golf ball basebal bat	0
They are metal cards	metal card	0
Like for the difference 🛫🛫🛫🛫🛫🛫🛬🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫🛫	like differ	1
Who else noticed they used credit cards to break the glass ?	els notic use credit card break glass	0
This was my first DP video ;)	first dp video	0
I wonder if we can do some slack off using these trick shots	wonder slack use trick shot	0
Garrot is my favorite😻	garrot favorit	1
Do another tennis trick shots!!	anoth tenni trick shot	0
I'm the shell collector	im shell collector	0
He threw a credit card on the 360 trick shot and it smashed the bottle	threw credit card 360 trick shot smash bottl	0
Really perfect 👌	realli perfect	1
Go subscirbe this kids perfect channel	go subscirb kid perfect channel	1
you are the best I have ever seen with fidget spinners	best ever seen fidget spinner	1
we're do you get those kind of rc cars all you mostly find are cheap plastic card	get kind rc car mostli find cheap plastic card	0
2:20 look who caused a whole mountain to burst into flames	220 look caus whole mountain burst flame	0
This was literally the first video of dude perfect I ever watched back in 2016	liter first video dude perfect ever watch back 2016	1
change your name to dudeperfectpanda	chang name dudeperfectpanda	0
flip a candle	flip candl	0
Forever Team Coby	forev team cobi	0
I liked the video after the coby trust shot	like video cobi trust shot	1
I love the twin spin	love twin spin	1
A vulnerable trick shot exits   Everyone look to Cody face	vulner trick shot exit everyon look codi face	-1
OMG!! This is way too cool	omg way cool	1
Flip yourself or flip Cory and Cody	flip flip cori codi	0
Garret,  your son was amazing just like you	garret son amaz like	1
Hey if 2020 now and I watched this 4 years ago	hey 2020 watch 4 year ago	0
“Indian style” ?! Last time I checked that was called criss cross. I’m Indian and I guess we mostly sit like that but still...	indian style last time check call criss cross im indian guess mostli sit like still	1
Those illusions are great	illus great	1
Twin shot	twin shot	0
1 of the best YouTube channels in the world	1 best youtub channel world	1
International swisher wasnt even a swish smh	intern swisher wasnt even swish smh	0
This is so entertaining	entertain	1
'Hope I don't split his mellon.' Okay, that sounds wrong	hope dont split mellon okay sound wrong	0
not their best video	best video	1
Wow  your car is  so cool .	wow car cool	1
I think you guys should do a hockey version again with pro hockey players	think guy hockey version pro hockey player	0
I will eat every1 who  1. Wont shut the fuck up  2. Wont stop begging  3. Falls for this cancerous shit      Edit: Have a good day	eat every1 1 wont shut fuck 2 wont stop beg 3 fall cancer shit edit good day	-1
Recommended to me 4 years later	recommend 4 year later	1
You guys are great:)	guy great	1
4 years ago when i first watched this 😭 time flies	4 year ago first watch time fli	0
low 2high	low 2high	0
I saw you tried and fail like a dumb ass idiot 😂😂😂😂	saw tri fail like dumb ass idiot	-1
The surfer bros were holding fidget spinners	surfer bro hold fidget spinner	0
Can we watch you doing Middle School Stereotypes???	watch middl school stereotyp	0
You Are Strong	strong	1
Daniel Frolov making named isn’t a long process	daniel frolov make name isnt long process	0
I'm so hot my dad calls me sun	im hot dad call sun	0
that was cool how do they catch that	cool catch	1
the last shot was too coooool	last shot coooool	0
There's no such thing as 100% efficienc-	there thing 100 efficienc	-1
I just found out just a couple minutes after I watched the video that you guys were kind of rushing at the end, please answer why?	found coupl minut watch video guy kind rush end pleas answer	1
mr bury me and mr sunburn	mr buri mr sunburn	0
Samet Efe Kocak what do u mean	samet efe kocak u mean	0
My favorite was second story bounce back	favorit second stori bounc back	1
i want to learn	want learn	1
you copied it from uss we did this befote you guys watch oure video on stadskanaal74tv because we were earlier then you!!	copi uss befot guy watch our video stadskanaal74tv earlier	0
what is a normal day for these guys. I can't even imagine.  You got to love them all	normal day guy cant even imagin got love	1
Anyone else watching in 2020?	anyon els watch 2020	0
The ninja star spiner it's a shuriken from a game	ninja star spiner shuriken game	0
imagine being their children and youd brag how cool ur dad was	imagin children youd brag cool ur dad	1
0:48  If this failed   It could have ended horribly  4:14  Again  End horribly	048 fail could end horribl 414 end horribl	-1
You should make other funny stereotypes because I love your videos	make funni stereotyp love video	1
Owen almost capped it at 3:42	owen almost cap 342	0
These People Be Using Real Life Hacks	peopl use real life hack	0
i love how TY said “shes a flyer” then it barely  goes an inch above the ground	love ty said she flyer bare goe inch ground	1
my school was going to have a fundraiser event and rick smith was going to preform but we never did it☹️	school go fundrais event rick smith go preform never	0
hey dude i command you to do it twice! just do it twice! and well see aint no perfect	hey dude command twice twice well see aint perfect	1
He throws a credit card for the bottles	throw credit card bottl	0
LOL 😆!!! Tyler’s rocket exploded even though he said that the rocket was gonna soar.	lol tyler rocket explod even though said rocket gon na soar	1
How they do itt guys?	itt guy	0
My favorite stunt was the wuorlds largest car jump	favorit stunt wuorld largest car jump	1
Can you show panda	show panda	0
did u guys see the magnet on the toy that ty flipped he cheated	u guy see magnet toy ty flip cheat	-1
what was your favorite shot	favorit shot	1
But who makes more money...	make money	0
At 1:43 panda throws the Bible	143 panda throw bibl	0
Can you do number three	number three	0
Dude perfect both	dude perfect	1
Plz stop screaming YEREEEEEESSS after every single shot	plz stop scream yereeeeeesss everi singl shot	-1
i'm activity guy	im activ guy	0
'Aw look! I found a Bitcoin!'  😹	aw look found bitcoin	0
And Always said Ninja Star	alway said ninja star	0
those little vumbes you can get after swimming are the worst	littl vumb get swim worst	-1
these new trick shots are awesome	new trick shot awesom	1
❤man the old times	man old time	0
Whenever u get rash and u spread ur legs ur cowboy walking	whenev u get rash u spread ur leg ur cowboy walk	-1
Beard balancing flip my fav	beard balanc flip fav	0
They use a credit card for the glass bottle	use credit card glass bottl	0
I'm guessing this inspired real life trickshots	im guess inspir real life trickshot	1
At 2:52 a credit card to break the glass bottle	252 credit card break glass bottl	0
my name erguiza and my friend name is renzo and kyle and my brother zack like my comments	name erguiza friend name renzo kyle brother zack like comment	1
Twin spin	twin spin	0
1:19  Now I can do that instead of using my bare hands	119 instead use bare hand	0
this is awesome	awesom	1
I want one!!!	want one	1
So good editing it's fake	good edit fake	0
more bottle flip	bottl flip	0
Salam alaikoum. I am an Algerian. I want only a thousand subscribers to my YouTube channel. We are one family, so why do we not stand together?	salam alaikoum algerian want thousand subscrib youtub channel one famili stand togeth	1
Hey guys I’m a YouTube channel That begs for attention CHECK ME OUT	hey guy im youtub channel beg attent check	0
2:51 'Respect your hats! Hang em' up!' V2 'Respect your hats! Don't throw them'	251 respect hat hang em v2 respect hat dont throw	1
I wish life was like dis	wish life like di	1
I,want to get the dude perfect fidget spinner  😎	iwant get dude perfect fidget spinner	1
In mintuo 2.51 appears a letter of purchase and not one of poker they have to say dude perfect	mintuo 251 appear letter purchas one poker say dude perfect	1
It's high and low	high low	0
Manchester United is awesome	manchest unit awesom	1
How the ruck do u do it	ruck u	0
HOW ARE THEY...WHAT	theywhat	0
that was legit real life trick shots!!!	legit real life trick shot	0
I Wish I Had A Blow Dart	wish blow dart	1
Are you serious that I got a gift😮	seriou got gift	1
it was easy to tell that trickshot was low to high	easi tell trickshot low high	1
Which one lol	one lol	1
Dude you're not perfect. No one is	dude your perfect one	1
do flip with car	flip car	0
haven't seen a good basketball trick shots video Ian a while…	havent seen good basketbal trick shot video ian	1
Find the difference😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😄😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀	find differ	0
May silverbullet rest in peace	may silverbullet rest peac	1
flip the car	flip car	0
1:44 what if they weren’t filming oh ya 2019	144 werent film oh ya 2019	0
high to low and low to high	high low low high	0
High low reverse?	high low revers	0
I want to do a lot of that	want lot	1
Add me on Instagram @Unknown67367	add instagram unknown67367	0
Wow the golden wheel is so fast at the ramp	wow golden wheel fast ramp	1
my mom is the over protective mom	mom protect mom	0
I find then	find	0
every thing was fake	everi thing fake	-1
My favourite is Coby’s no look flip and coby’s 4 bottle flip	favourit cobi look flip cobi 4 bottl flip	1
The circle ring wasn't in that trick	circl ring wasnt trick	0
you guys have way to much money	guy way much money	0
I think it’s just a good way for y’all tomorrow to.        Ok 👌🏼	think good way yall tomorrow ok	1
THIS IS  COOL GUIS😀😺😁🤩💯💕	cool gui	1
What is Ty's obsession with the ladder this episode lol	ty obsess ladder episod lol	1
I keep smiling all the way in this awesome video  Good job  5 🌟	keep smile way awesom video good job 5	1
The clean the room shot	clean room shot	1
post more vids plz! I can't wait another week for a video! you hit 14,000,000 subscribers! make more videos for us!	post vid plz cant wait anoth week video hit 14000000 subscrib make video us	0
