CommentTextDisplay	cleanComment	Sentiment
But cool	cool	1
high to low and low to high	high low low high	0
Can you guys do something with airsoft	guy someth airsoft	0
make a soccer stereotypes : )	make soccer stereotyp	0
you are the best♡♥	best	1
Where Can I buy these airplanes??	buy airplan	0
This video happened because Ty wanted to flip a ladder.	video happen ty want flip ladder	0
Should be wearing a helmet on an ATV. Kids watch your channel.	wear helmet atv kid watch channel	0
they are basically throwing the fidget spinner to each other in different ways	basic throw fidget spinner differ way	0
Add a million to that	add million	0
this may be my favourite dp video	may favourit dp video	1
I want a running  on water	want run water	1
It is both		0
tissue throwing	tissu throw	0
“I just got stung by an jellyfish”😂😂	got stung jellyfish	0
ITS HERE!		0
Were is your dude perfect hq	dude perfect hq	1
You did a great. bottle flips	great bottl flip	1
yeah there was only one fork	yeah one fork	1
I thought the latter was going to break or Crack. Like or comment if you agree!	thought latter go break crack like comment agre	1
Do 'Dude perfect office stereotypes'	dude perfect offic stereotyp	1
All the water bottles are to a specific point of the water bottle to make the odds better of landing. No hate, just saying	water bottl specif point water bottl make odd better land hate say	-1
Airplane shot 😂	airplan shot	0
0:04 that’s what she said	004 that said	0
Wow, you guys really are perfect! :o	wow guy realli perfect	1
anyone ever said ty looks like faze apex oh and btw subb to me plz	anyon ever said ty look like faze apex oh btw subb plz	1
The spitting in the goggles one does actually work for me though lol	spit goggl one actual work though lol	1
I am totally the pool guy!	total pool guy	0
They used a credit card on the glass bottle.  (Cheating?)	use credit card glass bottl cheat	-1
Well, I didn't know that British airways had parachutes.....	well didnt know british airway parachut	0
Cody: we need all the Miller's  Me: where's Andrew Miller?	codi need miller where andrew miller	0
11 views 2k likes what the heck	11 view 2k like heck	1
the paper towel flipper blew my mind	paper towel flipper blew mind	0
did you really need to put stereotypes beach every 15 seconds??	realli need put stereotyp beach everi 15 second	0
Why is Cody always the victim of Rage Monster	codi alway victim rage monster	-1
Your channels fake indian version is available and its cringe and sloppy	channel fake indian version avail cring sloppi	-1
These are the things you want other people to see but they never believe you when you tell them	thing want peopl see never believ tell	1
Great job for 41 milllion	great job 41 milllion	1
You guys are.... Really really really amazing🙌🙌👌👌	guy realli realli realli amaz	1
Cody you yosd a hand sticker to get the paper	codi yosd hand sticker get paper	0
IDEA!!! DUDE PERFECT VS CARNIVAL GAMES 💯 💯 💯 cuz u know carnival games= impossible? I THINK NOT!!!	idea dude perfect vs carniv game cuz u know carniv game imposs think	1
Do Owen Edition	owen edit	0
the little man  olamen	littl man olamen	0
Nice please like the video	nice pleas like video	1
you guys built an awesome sand castle	guy built awesom sand castl	1
i miss the old dude perfect, when ping pong trick shots was the coolest thing on the internet, now they are just shit and will do anything for views now...😢	miss old dude perfect ping pong trick shot coolest thing internet shit anyth view	-1
I thought the d on the dp was a j	thought dp j	0
It is really	realli	0
Do mini golf trick shots. Please	mini golf trick shot pleas	1
This is 2017 in one video	2017 one video	0
rip the couch	rip couch	0
I think Cory is secretly a ninja! Every spinner he used was a ninja star one!😲😧😱🤔	think cori secretli ninja everi spinner use ninja star one	0
Lol Rip the silver bullet Ver 2.	lol rip silver bullet ver 2	1
Please do a part two I live this	pleas part two live	1
Best channal on YouTube  I like your videos. Really	best channal youtub like video realli	1
They can make there head bleed Because of smashing bottles of their head😡😡😡😡😡😡😡😡😡😡😡😡🤢🤢🤢🤢🤢👎👎👎	make head bleed smash bottl head	0
I was more excited than what I expected.	excit expect	1
Wow super 5:04	wow super 504	1
if someone saying this is right-he is right  if someone saying this is wrong-he is right	someon say righth right someon say wrongh right	-1
Please do a soccer edition with Tim Howard	pleas soccer edit tim howard	1
have a nice day if you read this	nice day read	1
Please play cricket	pleas play cricket	1
Dude its fake. they practice like a million times then puts on camera and pretends that theyvmade it 4 their first time	dude fake practic like million time put camera pretend theyvmad 4 first time	-1
What is the song with bgm	song bgm	0
please make a kite challenge	pleas make kite challeng	0
Leave a like if u think Cody uses all the ninja star one	leav like u think codi use ninja star one	1
Do a store employee stereo type please	store employe stereo type pleas	1
I've been wating for this vid for so long	ive wate vid long	0
My favourite shot is all all where fantastic	favourit shot fantast	1
The world is over.	world	0
Fuck dude perfect that shit is so fucking fake because they try so much until the finally get it and cut out all the tries they did so fuck the muddaassholes what the hell.fuck dude perfect them lieing bitchy ass wads	fuck dude perfect shit fuck fake tri much final get cut tri fuck muddaasshol hellfuck dude perfect lie bitchi ass wad	-1
How are you so good at everything	good everyth	1
He could kill like... stuff with that type of Throwing shit	could kill like stuff type throw shit	-1
You guys are so talented	guy talent	0
The music is also banger along side their tricks	music also banger along side trick	0
Now you can send nuke to russia	send nuke russia	0
Imagine commenting on something 3 years after it came out loser	imagin comment someth 3 year came loser	-1
good job on the new show I'll be watching it	good job new show ill watch	1
Why do all of y'all get excited every single time when you make a trick	yall get excit everi singl time make trick	1
If I get 2000 likes on this I will count to 1000	get 2000 like count 1000	1
welcome to chanpion spotlight featuring twisted fate 'the card master'	welcom chanpion spotlight featur twist fate card master	1
The sloppy watchmaker ganguly ski because height topologically fetch opposite a natural ton. perpetual, spotless rayon	sloppi watchmak ganguli ski height topolog fetch opposit natur ton perpetu spotless rayon	1
basket ball and golf , they need this perfect dude	basket ball golf need perfect dude	1
Dude perfect due a lot of crazy things	dude perfect due lot crazi thing	1
COOL	cool	1
Your Favorite Shot	favorit shot	1
Can you do office stereotypes(Work stereotypes)	offic stereotypeswork stereotyp	0
rlly only throw and catch atleast throw some bottle derstroy there or something	rlli throw catch atleast throw bottl derstroy someth	0
Twisted fate?	twist fate	0
it wasnt supposed to go thru the ring its for another trickshot	wasnt suppos go thru ring anoth trickshot	0
there dphq is a warehouse	dphq warehous	0
Oh no, Fidget spinners have reached Texas! We're doomed.	oh fidget spinner reach texa doom	-1
Am I the only one that was spinning their fidget spinner while watching this video?	one spin fidget spinner watch video	0
I've got 16 flips in a row	ive got 16 flip row	0
Whos here 4 years later and be like: •-•	who 4 year later like	1
Did anyone see the big Crain at 5:20?	anyon see big crain 520	1
Dude Perfect has the only chance at beating Pewdiepies subs.	dude perfect chanc beat pewdiepi sub	1
Only Dude Perfect Can Make   Bottle Flipping Cool Again.	dude perfect make bottl flip cool	1
New video	new video	0
My opinion this is one of the greatest vids on YouTube and who else wants those planes?	opinion one greatest vid youtub els want plane	1
please do a 20 million subscriber special foam weapons battle	pleas 20 million subscrib special foam weapon battl	0
How did you mae that airplane please tell me bro pls	mae airplan pleas tell bro pl	1
Low to high high to low	low high high low	0
Its very nice	nice	1
Wow, love the flips, try flipping a needle/pin	wow love flip tri flip needlepin	1
the bloopers will be harsh on Coby like if agree	blooper harsh cobi like agre	1
Anyone watching on Jan	anyon watch jan	0
He used a credit card to break the beer bottle	use credit card break beer bottl	0
You guys should do a HOVERBOARD RACING BATTLE	guy hoverboard race battl	-1
i would be impressed if they did these in one take, trying 1000 times for success is uninspiring.	would impress one take tri 1000 time success uninspir	1
No it is a hotel key	hotel key	-1
Can anyone recommend me any online course or program or academy that I can sign up to enhance my rocket sciecne background? I have watched YT videos but I'd like to learn much much mmuch more and be equipped with the skills needed to physically build my rocket and not just on softwares.	anyon recommend onlin cours program academi sign enhanc rocket sciecn background watch yt video id like learn much much mmuch equip skill need physic build rocket softwar	1
If you are 6 can you do Handball Trickshots	6 handbal trickshot	0
3:49 Tyler came there for like 1 milisecond😂	349 tyler came like 1 milisecond	1
I’m rage monster and my friend is mr. sunscreen	im rage monster friend mr sunscreen	-1
Ill never get a like or a comment on here...	ill never get like comment	0
all you do is virtually true for all...😋😊	virtual true	1
Twin spin	twin spin	0
Anna Olson nope that would cause an outbreak of cancer	anna olson nope would caus outbreak cancer	-1
omg, can i dowload it from the Playstore??????	omg dowload playstor	0
I don’t care if that toilet paper is dusty I need ir	dont care toilet paper dusti need ir	1
rolling down the hill haha	roll hill haha	1
They flipped a nickel!  *read the video description if you don't get it	flip nickel read video descript dont get	0
When fidget spinners started trending I new this was gonna come out	fidget spinner start trend new gon na come	0
