CommentTextDisplay	cleanComment	Sentiment
How can you do all this things?	thing	0
Washing in 2023 ❤	wash 2023	0
+Farmer Boy 1066 did u use a coaster this morning?	farmer boy 1066 u use coaster morn	0
Genji they used your shurikens are you okay with dis	genji use shuriken okay di	0
This vid made then 60 grand	vid made 60 grand	1
The one he threw at the glass was a bank card	one threw glass bank card	0
That's what I call dude perfect	that call dude perfect	1
Sub to my channel and I sub back.	sub channel sub back	0
I'm the beach bathroom guy.	im beach bathroom guy	0
Is this fake	fake	-1
His son is so sweet	son sweet	1
It is low to high	low high	0
Progamer21 shut the fuck up dont be rude bitch	progamer21 shut fuck dont rude bitch	-1
the book to the bookshelf\u200b is amazing.. good job..	book bookshelfu200b amaz good job	1
yeah we saw the video	yeah saw video	1
I don't know why I clicked on this video. I now have autism.	dont know click video autism	0
Wow I Love your vids	wow love vid	1
As if bottle flipping wasn't dank enough...	bottl flip wasnt dank enough	0
Please do a swimming pool stereotypes	pleas swim pool stereotyp	1
Zombie Crafter12 this s is fake	zombi crafter12 fake	-1
Looks like it lol it could be a playing card doe	look like lol could play card doe	1
6:00 wonder how they filmed that	600 wonder film	0
I wonder how many tries they have to do for almost every video...	wonder mani tri almost everi video	0
+Sinon - San you kinda did, you said in your first comment there adult males trying to throw a ball into a pringles can, which is very difficult by itself, and there throws are x10 the normal throw	sinon san kinda said first comment adult male tri throw ball pringl difficult throw x10 normal throw	-1
The second trip was easy he just had a card in the top when he put the other half of the deck on his arm there  actually was no   cards	second trip easi card top put half deck arm actual card	1
Are those even real?!	even real	0
How did they control it mid air hmmmm?	control mid air hmmmm	0
They have a second channel in which they show bloopers it is Dude Perfect TV	second channel show blooper dude perfect tv	1
How much did you guys flip the bottle	much guy flip bottl	0
stereotypes are back !!!!!!!!!  hell yeah😂  its been long since the last one	stereotyp back hell yeah long sinc last one	-1
True, the DUDE perfect video does!	true dude perfect video	1
D P does stand for dopey pricks	p stand dopey prick	0
The one with the person was Velcro so of course they would land it	one person velcro cours would land	0
flip a bottle..on a bottle	flip bottleon bottl	0
What is this real life trick shots 5 you ceap flipping normal stuff into it original place (flipping pencils into a pencil holder)	real life trick shot 5 ceap flip normal stuff origin place flip pencil pencil holder	0
Flip or smash was missing	flip smash miss	-1
Please do a dude perfect football game and basketball game where they vs each other and pick team	pleas dude perfect footbal game basketbal game vs pick team	1
They are nice but little bit SHOIF😯	nice littl bit shoif	1
That old guy was AWESOME!	old guy awesom	1
My dad is a business man. And I must say, this is NOT what happens when we go to the beach. He just puts his phone on silent or in the car.	dad busi man must say happen go beach put phone silent car	0
The rage monster is the funniest	rage monster funniest	-1
Hi guys i'm big fan of all of you	hi guy im big fan	1
52.2 million views at 6.5 minutes. That means that collectively, humans have spent 645 years watching this video... about as long as it would take me to do all of these trick shots perfectly.	522 million view 65 minut mean collect human spent 645 year watch video long would take trick shot perfectli	1
My brother likes your videos by the way	brother like video way	1
Thank you for translating the video! We brazilians appreciate.	thank translat video brazilian appreci	1
1st one	1st one	0
I will take physics classes from them	take physic class	0
If that giant Pringle can had giant pringles in it I would be SO awesome!	giant pringl giant pringl would awesom	1
I’m kinda disappointed that the sliver bullet exploded	im kinda disappoint sliver bullet explod	-1
Up and down		0
all boys pro	boy pro	0
dude you life is easy xD	dude life easi xd	1
lost man ey dont call adventurer shitty music haha u dont know😂	lost man ey dont call adventur shitti music haha u dont know	-1
These ones are way bigger wow	one way bigger wow	1
he threw a credit card at the bottle	threw credit card bottl	0
We get it now shut up	get shut	0
I was eating Doritos during this then I just looked at the Doritos and threw them across the room. And Yelled F#CK YOU!!!	eat dorito look dorito threw across room yell fck	0
Who also saw the purple glare at 5:37?!?!?!🤔🤔🤔	also saw purpl glare 537	0
International swish was my fav	intern swish fav	0
Its cool but i think its fake	cool think fake	-1
This comment section is absolute cancer	comment section absolut cancer	-1
DP I'm glad your Christian:) and live in TX yea?	dp im glad christian live tx yea	1
This video was awesome, but does anyone else remember that Cory FAILED at the RC battle?	video awesom anyon els rememb cori fail rc battl	1
Who's video is still buffering and your just looking threw comments to pass time	who video still buffer look threw comment pass time	0
Does that rc car level itself in the air? In the roof jump part?	rc car level air roof jump part	0
All perfect dude the best	perfect dude best	1
And i can barley do one normal flip.....   😐	barley one normal flip	0
can I have a fidget spinner please	fidget spinner pleas	1
I do not appreciate the ladder abuse in this video    What has this world come to	appreci ladder abus video world come	-1
Piz look at my new Chanel :D	piz look new chanel	0
My favorite trick shot what is the Worldstar just Pringles can trick shot	favorit trick shot worldstar pringl trick shot	1
Please don't let this become a trend.	pleas dont let becom trend	1
You should do orbeezz trick shots	orbeezz trick shot	0
Garret tell this to Owen    Am proud of you	garret tell owen proud	1
the first instance of a vid from them, not sponsored, and even not by any random chip company	first instanc vid sponsor even random chip compani	0
Yessss make a part 3	yessss make part 3	0
Please make the third part too	pleas make third part	1
They're trying to celebrate so hard	theyr tri celebr hard	1
I wonder where the 4th fork that the trick shot Ty did went..... Just wondering! Don't blame me.....	wonder 4th fork trick shot ty went wonder dont blame	-1
This is not real it takes like 1 hour for them to do 1 trick shot and all those flips	real take like 1 hour 1 trick shot flip	1
My liver!    Lower bevis    Oh yeah...MY LIVER	liver lower bevi oh yeahmi liver	1
Hi to low  👍🏻👎🏻	hi low	0
s*bscr*be, please i'm so small:(	sbscrbe pleas im small	1
Sorry I won't donate but I will leave a like :)	sorri wont donat leav like	1
You guys are amazing and talented	guy amaz talent	1
My favorite was Garretson son shot	favorit garretson son shot	1
How a card could break everything	card could break everyth	0
i liked the everything shot\\   and please can you choose me to give me stuff please i am the biggest fan of all of you	like everyth shot pleas choos give stuff pleas biggest fan	1
Dude.... this is perfect!	dude perfect	1
Legends say they’re still looking for Bob Miller, even to this day.	legend say theyr still look bob miller even day	0
It is my birthday today!!!!!!!	birthday today	0
This ain't got nothing on the trending	aint got noth trend	0
one of the best DP video........  Loved it..  Keep it up boyzzz	one best dp video love keep boyzzz	1
You Are from Czech republic?	czech republ	0
Where's the bottle	where bottl	0
notice me i came here early	notic came earli	0
Guys i think you made a mistake. Coby signed his card with a blue marker and when Rick Smith Jr took the card out of his mouth the sign was made with black ink....	guy think made mistak cobi sign card blue marker rick smith jr took card mouth sign made black ink	-1
*Leave a Like if You Are Here Before 1M Views*	leav like 1m view	1
Nice trick shot	nice trick shot	1
I believe that this is real because there dude perfect and they have a magician duh lol	believ real dude perfect magician duh lol	1
I told Matthew my friend dude perfect should have a figet spiner video	told matthew friend dude perfect figet spiner video	1
the next flip is pen flip	next flip pen flip	0
it's is not real	real	0
You should do soccer stereotypes like if you agree so that they might be able to see it. I really hope that they do this vid.	soccer stereotyp like agre might abl see realli hope vid	1
Crow less fun	crow less fun	1
Tried doing 3 fills one one bottle	tri 3 fill one one bottl	0
dp is my favorite	dp favorit	1
Haha the new game is called 'that's lit'	haha new game call that lit	1
Sometimes I wonder how you'll do some of this stuff	sometim wonder youll stuff	0
The coater thing was the best 😂April 2019 anyone?	coater thing best april 2019 anyon	1
try this with paper planes next!	tri paper plane next	0
Hey that was brilliant	hey brilliant	1
He is so lucky	lucki	1
Who is that person that is on the wall is it Johnny Manziel	person wall johnni manziel	0
Ya all of them are great guys 👍🏼	ya great guy	1
Josh Hiosksan I was thinking of that to	josh hiosksan think	0
Ty’s face at 0:10 lol 😂	ty face 010 lol	1
Flip a bolttel all a way too the sky	flip bolttel way sky	0
should’ve named bumblebee v2 the wasp...	shouldv name bumblebe v2 wasp	0
Wow! They are legends I want to do stuff like that!	wow legend want stuff like	1
It low to high	low high	0
He can do some secret crime fighting	secret crime fight	-1
Did anyone notice that guy at 3:32 on the hill?	anyon notic guy 332 hill	0
2:24 well rounds explode in the back and send the tip forward.    I guess this doesnt work that big	224 well round explod back send tip forward guess doesnt work big	1
Cory what is your hair name	cori hair name	0
You should redo a bunch of things you called first annual	redo bunch thing call first annual	0
Favorite shot? Everything was perfect ;)	favorit shot everyth perfect	1
what next, computer	next comput	0
What's mitchell santner doing here	what mitchel santner	0
see the diffrends 8888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888808888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888883888888888888888888888888888888888888888888888888888888888888888888888888888888888888888	see diffrend 8888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888808888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888883888888888888888888888888888888888888888888888888888888888888888888888888888888888888888	0
